image_path,phase_label,movement_type
processed_data\Player 2\FS\Player02_FS_Set_03\Player02_FS_60Kg_front_view\skeletons\skeleton_frame_0251.jpeg,recovery,FS
processed_data\Player 2\FS\Player02_FS_Set_03\Player02_FS_60Kg_front_view\skeletons\skeleton_frame_0252.jpeg,recovery,FS
processed_data\Player 2\FS\Player02_FS_Set_03\Player02_FS_60Kg_front_view\skeletons\skeleton_frame_0253.jpeg,recovery,FS
processed_data\Player 2\FS\Player02_FS_Set_03\Player02_FS_60Kg_front_view\skeletons\skeleton_frame_0255.jpeg,recovery,FS
processed_data\Player 2\FS\Player02_FS_Set_03\Player02_FS_60Kg_front_view\skeletons\skeleton_frame_0256.jpeg,recovery,FS
processed_data\Player 2\FS\Player02_FS_Set_03\Player02_FS_60Kg_front_view\skeletons\skeleton_frame_0257.jpeg,recovery,FS
processed_data\Player 2\FS\Player02_FS_Set_03\Player02_FS_60Kg_front_view\skeletons\skeleton_frame_0258.jpeg,recovery,FS
processed_data\Player 2\FS\Player02_FS_Set_03\Player02_FS_60Kg_front_view\skeletons\skeleton_frame_0259.jpeg,recovery,FS
processed_data\Player 2\FS\Player02_FS_Set_03\Player02_FS_60Kg_front_view\skeletons\skeleton_frame_0260.jpeg,recovery,FS
processed_data\Player 2\FS\Player02_FS_Set_03\Player02_FS_60Kg_front_view\skeletons\skeleton_frame_0261.jpeg,recovery,FS
processed_data\Player 2\FS\Player02_FS_Set_03\Player02_FS_60Kg_front_view\skeletons\skeleton_frame_0263.jpeg,recovery,FS
processed_data\Player 2\FS\Player02_FS_Set_03\Player02_FS_60Kg_front_view\skeletons\skeleton_frame_0264.jpeg,recovery,FS
processed_data\Player 2\FS\Player02_FS_Set_03\Player02_FS_60Kg_front_view\skeletons\skeleton_frame_0266.jpeg,End,FS
processed_data\Player 2\FS\Player02_FS_Set_03\Player02_FS_60Kg_front_view\skeletons\skeleton_frame_0267.jpeg,End,FS
processed_data\Player 2\FS\Player02_FS_Set_03\Player02_FS_60Kg_front_view\skeletons\skeleton_frame_0268.jpeg,End,FS
processed_data\Player 2\FS\Player02_FS_Set_03\Player02_FS_60Kg_front_view\skeletons\skeleton_frame_0269.jpeg,End,FS
processed_data\Player 2\FS\Player02_FS_Set_03\Player02_FS_60Kg_front_view\skeletons\skeleton_frame_0270.jpeg,End,FS
processed_data\Player 2\FS\Player02_FS_Set_03\Player02_FS_60Kg_front_view\skeletons\skeleton_frame_0271.jpeg,End,FS
processed_data\Player 2\FS\Player02_FS_Set_03\Player02_FS_60Kg_front_view\skeletons\skeleton_frame_0272.jpeg,End,FS
processed_data\Player 2\FS\Player02_FS_Set_03\Player02_FS_60Kg_front_view\skeletons\skeleton_frame_0273.jpeg,End,FS
processed_data\Player 2\FS\Player02_FS_Set_03\Player02_FS_60Kg_front_view\skeletons\skeleton_frame_0274.jpeg,End,FS
processed_data\Player 2\FS\Player02_FS_Set_03\Player02_FS_60Kg_front_view\skeletons\skeleton_frame_0275.jpeg,End,FS
processed_data\Player 2\FS\Player02_FS_Set_03\Player02_FS_60Kg_front_view\skeletons\skeleton_frame_0276.jpeg,End,FS
processed_data\Player 2\FS\Player02_FS_Set_03\Player02_FS_60Kg_front_view\skeletons\skeleton_frame_0277.jpeg,End,FS
processed_data\Player 2\FS\Player02_FS_Set_03\Player02_FS_60Kg_front_view\skeletons\skeleton_frame_0278.jpeg,End,FS
processed_data\Player 2\FS\Player02_FS_Set_03\Player02_FS_60Kg_front_view\skeletons\skeleton_frame_0279.jpeg,End,FS
processed_data\Player 2\FS\Player02_FS_Set_03\Player02_FS_60Kg_front_view\skeletons\skeleton_frame_0280.jpeg,End,FS
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0034.jpeg,nothing,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0035.jpeg,nothing,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0036.jpeg,nothing,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0037.jpeg,nothing,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0038.jpeg,start,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0039.jpeg,start,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0040.jpeg,start,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0041.jpeg,start,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0042.jpeg,start,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0043.jpeg,first_pull,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0044.jpeg,first_pull,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0045.jpeg,first_pull,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0046.jpeg,first_pull,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0047.jpeg,first_pull,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0048.jpeg,first_pull,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0049.jpeg,first_pull,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0050.jpeg,first_pull,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0051.jpeg,first_pull,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0052.jpeg,first_pull,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0053.jpeg,first_pull,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0054.jpeg,first_pull,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0055.jpeg,first_pull,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0056.jpeg,first_pull,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0057.jpeg,first_pull,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0058.jpeg,first_pull,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0059.jpeg,first_pull,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0060.jpeg,first_pull,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0061.jpeg,first_pull,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0062.jpeg,first_pull,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0063.jpeg,first_pull,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0064.jpeg,first_pull,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0065.jpeg,first_pull,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0066.jpeg,Transition,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0067.jpeg,Transition,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0068.jpeg,Transition,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0069.jpeg,Transition,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0070.jpeg,Transition,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0071.jpeg,Transition,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0072.jpeg,Transition,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0073.jpeg,Transition,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0074.jpeg,Transition,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0075.jpeg,Transition,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0076.jpeg,Transition,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0077.jpeg,Transition,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0078.jpeg,second_pull,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0079.jpeg,second_pull,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0080.jpeg,second_pull,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0081.jpeg,second_pull,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0082.jpeg,second_pull,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0083.jpeg,second_pull,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0084.jpeg,second_pull,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0085.jpeg,second_pull,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0086.jpeg,second_pull,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0087.jpeg,second_pull,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0088.jpeg,second_pull,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0089.jpeg,second_pull,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0090.jpeg,second_pull,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0091.jpeg,second_pull,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0092.jpeg,second_pull,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0093.jpeg,second_pull,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0094.jpeg,second_pull,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0095.jpeg,second_pull,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0096.jpeg,second_pull,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0097.jpeg,Turnover,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0098.jpeg,Turnover,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0099.jpeg,Turnover,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0100.jpeg,Turnover,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0101.jpeg,Turnover,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0102.jpeg,Turnover,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0103.jpeg,Turnover,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0104.jpeg,Turnover,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0105.jpeg,Turnover,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0106.jpeg,Turnover,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0107.jpeg,Turnover,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0108.jpeg,Turnover,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0109.jpeg,Turnover,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0110.jpeg,Turnover,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0111.jpeg,Turnover,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0150.jpeg,catch1,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0151.jpeg,catch1,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0152.jpeg,catch1,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0153.jpeg,catch1,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0154.jpeg,catch1,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0155.jpeg,catch1,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0156.jpeg,catch1,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0157.jpeg,catch1,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0158.jpeg,catch1,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0159.jpeg,catch1,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0160.jpeg,catch1,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0161.jpeg,catch1,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0162.jpeg,catch1,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0163.jpeg,catch1,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0164.jpeg,catch1,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0165.jpeg,catch1,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0166.jpeg,catch1,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0167.jpeg,catch1,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0168.jpeg,catch1,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0169.jpeg,catch1,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0170.jpeg,FirstRecovery,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0171.jpeg,FirstRecovery,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0172.jpeg,FirstRecovery,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0173.jpeg,FirstRecovery,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0174.jpeg,FirstRecovery,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0175.jpeg,FirstRecovery,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0176.jpeg,FirstRecovery,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0177.jpeg,FirstRecovery,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0178.jpeg,FirstRecovery,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0179.jpeg,FirstRecovery,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0180.jpeg,FirstRecovery,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0181.jpeg,FirstRecovery,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0182.jpeg,FirstRecovery,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0183.jpeg,FirstRecovery,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0184.jpeg,FirstRecovery,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0185.jpeg,FirstRecovery,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0186.jpeg,FirstRecovery,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0187.jpeg,FirstRecovery,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0188.jpeg,FirstRecovery,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0189.jpeg,FirstRecovery,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0190.jpeg,FirstRecovery,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0191.jpeg,FirstRecovery,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0192.jpeg,FirstRecovery,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0193.jpeg,FirstRecovery,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0194.jpeg,FirstRecovery,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0195.jpeg,FirstRecovery,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0196.jpeg,FirstRecovery,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0197.jpeg,FirstRecovery,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0198.jpeg,FirstRecovery,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0199.jpeg,FirstRecovery,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0200.jpeg,FirstRecovery,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0201.jpeg,FirstRecovery,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0202.jpeg,FirstRecovery,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0203.jpeg,FirstRecovery,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0204.jpeg,FirstRecovery,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0205.jpeg,FirstRecovery,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0206.jpeg,FirstRecovery,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0207.jpeg,FirstRecovery,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_01\Player03_FCJ_50Kg_front_view\skeletons\skeleton_frame_0208.jpeg,FirstRecovery,FCJ
